record_id,timestamp,sensor_a,sensor_b,status,comment
M000341,2025-03-06T00:05:41,48.3945,0.688037,check,fictional high-volume mock export
M000342,2025-03-07T00:05:42,20.6446,0.575195,repeat,fictional high-volume mock export
M000343,2025-03-08T00:05:43,87.7556,0.407385,missing,fictional high-volume mock export
M000344,2025-03-09T00:05:44,22.4094,0.386173,ok,fictional high-volume mock export
M000345,2025-03-10T00:05:45,35.829,0.029795,check,fictional high-volume mock export
M000346,2025-03-11T00:05:46,66.3181,0.040182,repeat,fictional high-volume mock export
M000347,2025-03-12T00:05:47,40.8847,0.711827,missing,fictional high-volume mock export
M000348,2025-03-13T00:05:48,82.7745,0.059051,ok,fictional high-volume mock export
M000349,2025-03-14T00:05:49,76.0331,0.599557,check,fictional high-volume mock export
M000350,2025-03-15T00:05:50,31.9916,0.942964,repeat,fictional high-volume mock export
M000351,2025-03-16T00:05:51,89.5237,0.944078,missing,fictional high-volume mock export
M000352,2025-03-17T00:05:52,64.9968,0.903801,ok,fictional high-volume mock export
M000353,2025-03-18T00:05:53,68.3108,0.347727,check,fictional high-volume mock export
M000354,2025-03-19T00:05:54,45.4706,0.892699,repeat,fictional high-volume mock export
M000355,2025-03-20T00:05:55,21.3221,0.879732,missing,fictional high-volume mock export
M000356,2025-03-21T00:05:56,52.7958,0.277624,ok,fictional high-volume mock export
M000357,2025-03-22T00:05:57,26.362,0.173008,check,fictional high-volume mock export
M000358,2025-03-23T00:05:58,49.5053,0.978084,repeat,fictional high-volume mock export
M000359,2025-03-24T00:05:59,57.701,0.211972,missing,fictional high-volume mock export
M000360,2025-03-25T00:06:00,47.858,0.542929,ok,fictional high-volume mock export
M000361,2025-03-26T00:06:01,12.5494,0.258778,check,fictional high-volume mock export
M000362,2025-03-27T00:06:02,65.89,0.67574,repeat,fictional high-volume mock export
M000363,2025-03-28T00:06:03,61.0735,0.521405,missing,fictional high-volume mock export
M000364,2025-03-01T00:06:04,60.3741,0.669142,ok,fictional high-volume mock export
M000365,2025-03-02T00:06:05,67.1152,0.33918,check,fictional high-volume mock export
M000366,2025-03-03T00:06:06,69.4032,0.577933,repeat,fictional high-volume mock export
M000367,2025-03-04T00:06:07,50.3257,0.305606,missing,fictional high-volume mock export
M000368,2025-03-05T00:06:08,41.5144,0.079258,ok,fictional high-volume mock export
M000369,2025-03-06T00:06:09,64.1745,0.527325,check,fictional high-volume mock export
M000370,2025-03-07T00:06:10,46.9835,0.906445,repeat,fictional high-volume mock export
M000371,2025-03-08T00:06:11,23.1822,0.357597,missing,fictional high-volume mock export
M000372,2025-03-09T00:06:12,88.8614,0.642501,ok,fictional high-volume mock export
M000373,2025-03-10T00:06:13,86.1639,0.431525,check,fictional high-volume mock export
M000374,2025-03-11T00:06:14,33.2812,0.829462,repeat,fictional high-volume mock export
M000375,2025-03-12T00:06:15,88.7594,0.164799,missing,fictional high-volume mock export
M000376,2025-03-13T00:06:16,13.8164,0.280532,ok,fictional high-volume mock export
M000377,2025-03-14T00:06:17,39.9015,0.952155,check,fictional high-volume mock export
M000378,2025-03-15T00:06:18,82.229,0.66013,repeat,fictional high-volume mock export
M000379,2025-03-16T00:06:19,88.6089,0.921063,missing,fictional high-volume mock export
M000380,2025-03-17T00:06:20,15.9223,0.25484,ok,fictional high-volume mock export
M000381,2025-03-18T00:06:21,80.6827,0.481919,check,fictional high-volume mock export
M000382,2025-03-19T00:06:22,16.6608,0.609684,repeat,fictional high-volume mock export
M000383,2025-03-20T00:06:23,64.4149,0.016581,missing,fictional high-volume mock export
M000384,2025-03-21T00:06:24,38.5174,0.746116,ok,fictional high-volume mock export
M000385,2025-03-22T00:06:25,85.832,0.997734,check,fictional high-volume mock export
M000386,2025-03-23T00:06:26,85.0149,0.79518,repeat,fictional high-volume mock export
M000387,2025-03-24T00:06:27,38.1183,0.028156,missing,fictional high-volume mock export
M000388,2025-03-25T00:06:28,23.9315,0.566319,ok,fictional high-volume mock export
M000389,2025-03-26T00:06:29,87.2746,0.249399,check,fictional high-volume mock export
M000390,2025-03-27T00:06:30,47.4847,0.362674,repeat,fictional high-volume mock export
M000391,2025-03-28T00:06:31,34.3511,0.537564,missing,fictional high-volume mock export
M000392,2025-03-01T00:06:32,63.1674,0.641382,ok,fictional high-volume mock export
M000393,2025-03-02T00:06:33,57.0579,0.484751,check,fictional high-volume mock export
M000394,2025-03-03T00:06:34,51.0683,0.031336,repeat,fictional high-volume mock export
M000395,2025-03-04T00:06:35,27.4979,0.33849,missing,fictional high-volume mock export
M000396,2025-03-05T00:06:36,10.3109,0.813564,ok,fictional high-volume mock export
M000397,2025-03-06T00:06:37,46.2423,0.831489,check,fictional high-volume mock export
M000398,2025-03-07T00:06:38,15.1404,0.305804,repeat,fictional high-volume mock export
M000399,2025-03-08T00:06:39,34.1532,0.153014,missing,fictional high-volume mock export
M000400,2025-03-09T00:06:40,73.3018,0.061005,ok,fictional high-volume mock export
M000401,2025-03-10T00:06:41,79.9654,0.967838,check,fictional high-volume mock export
M000402,2025-03-11T00:06:42,76.2427,0.655517,repeat,fictional high-volume mock export
M000403,2025-03-12T00:06:43,38.5675,0.274722,missing,fictional high-volume mock export
M000404,2025-03-13T00:06:44,10.5688,0.873986,ok,fictional high-volume mock export
M000405,2025-03-14T00:06:45,31.4654,0.198506,check,fictional high-volume mock export
M000406,2025-03-15T00:06:46,70.9934,0.631018,repeat,fictional high-volume mock export
M000407,2025-03-16T00:06:47,62.9342,0.446,missing,fictional high-volume mock export
M000408,2025-03-17T00:06:48,61.8197,0.783992,ok,fictional high-volume mock export
M000409,2025-03-18T00:06:49,42.795,0.211039,check,fictional high-volume mock export
M000410,2025-03-19T00:06:50,31.3824,0.247223,repeat,fictional high-volume mock export
M000411,2025-03-20T00:06:51,26.9469,0.858139,missing,fictional high-volume mock export
M000412,2025-03-21T00:06:52,21.8577,0.737778,ok,fictional high-volume mock export
M000413,2025-03-22T00:06:53,12.4152,0.670516,check,fictional high-volume mock export
M000414,2025-03-23T00:06:54,52.1553,0.097436,repeat,fictional high-volume mock export
M000415,2025-03-24T00:06:55,82.3221,0.250603,missing,fictional high-volume mock export
M000416,2025-03-25T00:06:56,69.4961,0.607699,ok,fictional high-volume mock export
M000417,2025-03-26T00:06:57,28.6702,0.61004,check,fictional high-volume mock export
M000418,2025-03-27T00:06:58,72.3103,0.128342,repeat,fictional high-volume mock export
M000419,2025-03-28T00:06:59,88.4233,0.063138,missing,fictional high-volume mock export
M000420,2025-03-01T00:07:00,72.472,0.661905,ok,fictional high-volume mock export
M000421,2025-03-02T00:07:01,24.5349,0.56604,check,fictional high-volume mock export
M000422,2025-03-03T00:07:02,80.783,0.519008,repeat,fictional high-volume mock export
M000423,2025-03-04T00:07:03,33.6981,0.499801,missing,fictional high-volume mock export
M000424,2025-03-05T00:07:04,31.6603,0.032292,ok,fictional high-volume mock export
M000425,2025-03-06T00:07:05,36.1178,0.954714,check,fictional high-volume mock export
M000426,2025-03-07T00:07:06,27.4874,0.706319,repeat,fictional high-volume mock export
M000427,2025-03-08T00:07:07,63.2295,0.931508,missing,fictional high-volume mock export
M000428,2025-03-09T00:07:08,71.023,0.60063,ok,fictional high-volume mock export
M000429,2025-03-10T00:07:09,49.9532,0.878957,check,fictional high-volume mock export
M000430,2025-03-11T00:07:10,12.841,0.592218,repeat,fictional high-volume mock export
M000431,2025-03-12T00:07:11,35.4677,0.833568,missing,fictional high-volume mock export
M000432,2025-03-13T00:07:12,46.9315,0.398647,ok,fictional high-volume mock export
M000433,2025-03-14T00:07:13,61.5143,0.050849,check,fictional high-volume mock export
M000434,2025-03-15T00:07:14,76.7952,0.718606,repeat,fictional high-volume mock export
M000435,2025-03-16T00:07:15,46.8826,0.262207,missing,fictional high-volume mock export
M000436,2025-03-17T00:07:16,51.7789,0.620998,ok,fictional high-volume mock export
M000437,2025-03-18T00:07:17,30.6199,0.870178,check,fictional high-volume mock export
M000438,2025-03-19T00:07:18,75.4022,0.454756,repeat,fictional high-volume mock export
M000439,2025-03-20T00:07:19,45.604,0.225384,missing,fictional high-volume mock export
M000440,2025-03-21T00:07:20,15.1087,0.142606,ok,fictional high-volume mock export
M000441,2025-03-22T00:07:21,68.479,0.889124,check,fictional high-volume mock export
M000442,2025-03-23T00:07:22,64.1024,0.835036,repeat,fictional high-volume mock export
M000443,2025-03-24T00:07:23,35.0974,0.466097,missing,fictional high-volume mock export
M000444,2025-03-25T00:07:24,66.4923,0.149791,ok,fictional high-volume mock export
M000445,2025-03-26T00:07:25,72.2003,0.523346,check,fictional high-volume mock export
M000446,2025-03-27T00:07:26,43.7704,0.782311,repeat,fictional high-volume mock export
M000447,2025-03-28T00:07:27,43.4541,0.116415,missing,fictional high-volume mock export
M000448,2025-03-01T00:07:28,30.1671,0.659989,ok,fictional high-volume mock export
M000449,2025-03-02T00:07:29,14.2374,0.516981,check,fictional high-volume mock export
M000450,2025-03-03T00:07:30,57.1971,0.28683,repeat,fictional high-volume mock export
M000451,2025-03-04T00:07:31,45.842,0.091461,missing,fictional high-volume mock export
M000452,2025-03-05T00:07:32,15.9244,0.718508,ok,fictional high-volume mock export
M000453,2025-03-06T00:07:33,41.4729,0.778859,check,fictional high-volume mock export
M000454,2025-03-07T00:07:34,65.4857,0.259351,repeat,fictional high-volume mock export
M000455,2025-03-08T00:07:35,68.7508,0.788411,missing,fictional high-volume mock export
M000456,2025-03-09T00:07:36,63.1126,0.286389,ok,fictional high-volume mock export
M000457,2025-03-10T00:07:37,29.2555,0.42359,check,fictional high-volume mock export
M000458,2025-03-11T00:07:38,46.973,0.029527,repeat,fictional high-volume mock export
M000459,2025-03-12T00:07:39,16.951,0.446714,missing,fictional high-volume mock export
M000460,2025-03-13T00:07:40,40.9686,0.818301,ok,fictional high-volume mock export
M000461,2025-03-14T00:07:41,76.2862,0.491016,check,fictional high-volume mock export
M000462,2025-03-15T00:07:42,69.6884,0.586285,repeat,fictional high-volume mock export
M000463,2025-03-16T00:07:43,39.9088,0.564686,missing,fictional high-volume mock export
M000464,2025-03-17T00:07:44,64.8952,0.365059,ok,fictional high-volume mock export
M000465,2025-03-18T00:07:45,70.616,0.095899,check,fictional high-volume mock export
M000466,2025-03-19T00:07:46,75.7853,0.097315,repeat,fictional high-volume mock export
M000467,2025-03-20T00:07:47,86.8995,0.435304,missing,fictional high-volume mock export
M000468,2025-03-21T00:07:48,56.9559,0.117619,ok,fictional high-volume mock export
M000469,2025-03-22T00:07:49,66.1346,0.027313,check,fictional high-volume mock export
M000470,2025-03-23T00:07:50,33.5681,0.230841,repeat,fictional high-volume mock export
M000471,2025-03-24T00:07:51,36.0191,0.209324,missing,fictional high-volume mock export
M000472,2025-03-25T00:07:52,19.0844,0.083255,ok,fictional high-volume mock export
M000473,2025-03-26T00:07:53,25.4896,0.066642,check,fictional high-volume mock export
M000474,2025-03-27T00:07:54,45.0546,0.971771,repeat,fictional high-volume mock export
M000475,2025-03-28T00:07:55,31.4503,0.869192,missing,fictional high-volume mock export
M000476,2025-03-01T00:07:56,64.2059,0.635767,ok,fictional high-volume mock export
M000477,2025-03-02T00:07:57,32.628,0.584267,check,fictional high-volume mock export
M000478,2025-03-03T00:07:58,87.9845,0.039729,repeat,fictional high-volume mock export
M000479,2025-03-04T00:07:59,68.9961,0.706289,missing,fictional high-volume mock export
M000480,2025-03-05T00:08:00,51.8339,0.425268,ok,fictional high-volume mock export
M000481,2025-03-06T00:08:01,42.8345,0.910602,check,fictional high-volume mock export
M000482,2025-03-07T00:08:02,50.635,0.098093,repeat,fictional high-volume mock export
M000483,2025-03-08T00:08:03,51.8616,0.380604,missing,fictional high-volume mock export
M000484,2025-03-09T00:08:04,23.1656,0.327839,ok,fictional high-volume mock export
M000485,2025-03-10T00:08:05,36.1932,0.882284,check,fictional high-volume mock export
M000486,2025-03-11T00:08:06,29.3695,0.26157,repeat,fictional high-volume mock export
M000487,2025-03-12T00:08:07,82.5946,0.086157,missing,fictional high-volume mock export
M000488,2025-03-13T00:08:08,21.7893,0.67273,ok,fictional high-volume mock export
M000489,2025-03-14T00:08:09,40.908,0.466442,check,fictional high-volume mock export
M000490,2025-03-15T00:08:10,22.3035,0.345126,repeat,fictional high-volume mock export
M000491,2025-03-16T00:08:11,51.0035,0.710339,missing,fictional high-volume mock export
M000492,2025-03-17T00:08:12,66.5831,0.108223,ok,fictional high-volume mock export
M000493,2025-03-18T00:08:13,82.9896,0.759942,check,fictional high-volume mock export
M000494,2025-03-19T00:08:14,25.7164,0.950957,repeat,fictional high-volume mock export
M000495,2025-03-20T00:08:15,55.3369,0.517636,missing,fictional high-volume mock export
M000496,2025-03-21T00:08:16,78.9293,0.497364,ok,fictional high-volume mock export
M000497,2025-03-22T00:08:17,49.1316,0.908025,check,fictional high-volume mock export
M000498,2025-03-23T00:08:18,84.0392,0.197895,repeat,fictional high-volume mock export
M000499,2025-03-24T00:08:19,32.5466,0.366302,missing,fictional high-volume mock export
M000500,2025-03-25T00:08:20,19.645,0.153072,ok,fictional high-volume mock export
M000501,2025-03-26T00:08:21,84.0169,0.113354,check,fictional high-volume mock export
M000502,2025-03-27T00:08:22,43.825,0.543133,repeat,fictional high-volume mock export
M000503,2025-03-28T00:08:23,67.0221,0.081468,missing,fictional high-volume mock export
M000504,2025-03-01T00:08:24,78.0772,0.391827,ok,fictional high-volume mock export
M000505,2025-03-02T00:08:25,53.5999,0.896383,check,fictional high-volume mock export
M000506,2025-03-03T00:08:26,61.4699,0.327656,repeat,fictional high-volume mock export
M000507,2025-03-04T00:08:27,54.0242,0.469501,missing,fictional high-volume mock export
M000508,2025-03-05T00:08:28,38.9045,0.961012,ok,fictional high-volume mock export
M000509,2025-03-06T00:08:29,42.4913,0.895791,check,fictional high-volume mock export
M000510,2025-03-07T00:08:30,31.9041,0.439936,repeat,fictional high-volume mock export
M000511,2025-03-08T00:08:31,14.7343,0.553781,missing,fictional high-volume mock export
M000512,2025-03-09T00:08:32,14.0374,0.423913,ok,fictional high-volume mock export
M000513,2025-03-10T00:08:33,32.8848,0.222934,check,fictional high-volume mock export
M000514,2025-03-11T00:08:34,89.9161,0.062246,repeat,fictional high-volume mock export
M000515,2025-03-12T00:08:35,17.4392,0.375574,missing,fictional high-volume mock export
M000516,2025-03-13T00:08:36,70.3648,0.738218,ok,fictional high-volume mock export
M000517,2025-03-14T00:08:37,17.9456,0.965238,check,fictional high-volume mock export
M000518,2025-03-15T00:08:38,79.2588,0.051694,repeat,fictional high-volume mock export
M000519,2025-03-16T00:08:39,48.0307,0.050603,missing,fictional high-volume mock export
M000520,2025-03-17T00:08:40,62.2182,0.486796,ok,fictional high-volume mock export
M000521,2025-03-18T00:08:41,71.8019,0.123266,check,fictional high-volume mock export
M000522,2025-03-19T00:08:42,11.1458,0.265772,repeat,fictional high-volume mock export
M000523,2025-03-20T00:08:43,25.4543,0.243674,missing,fictional high-volume mock export
M000524,2025-03-21T00:08:44,65.6564,0.461215,ok,fictional high-volume mock export
